timestamp,open (CNY),high (CNY),low (CNY),close (CNY),open (USD),high (USD),low (USD),close (USD),volume,market cap (USD)
8/7/2022,423.258544,431.4704,416.577712,425.20712,60.82,62,59.86,61.1,242432.341,242432.341
8/6/2022,434.741224,435.506736,421.0316,423.328136,62.47,62.58,60.5,60.83,221909.184,221909.184
8/5/2022,415.046688,435.437144,414.837912,434.741224,59.64,62.57,59.61,62.47,487945.255,487945.255
8/4/2022,401.963392,423.11936,400.84992,415.11628,57.76,60.8,57.6,59.65,438458.424,438458.424
8/3/2022,404.051152,418.456696,394.58664,402.032984,58.06,60.13,56.7,57.77,497789.611,497789.611
8/2/2022,413.794032,416.50812,394.099496,403.98156,59.46,59.85,56.63,58.05,499501.827,499501.827
8/1/2022,415.742608,422.7714,405.3734,413.654848,59.74,60.75,58.25,59.44,413407.163,413407.163
7/31/2022,420.544456,438.568784,414.837912,415.742608,60.43,63.02,59.61,59.74,362956.297,362956.297
7/30/2022,422.07548,445.875944,416.925672,420.474864,60.65,64.07,59.91,60.42,571176.572,571176.572
7/29/2022,441.21328,449.425136,415.881792,422.07548,63.4,64.58,59.76,60.65,598391.17,598391.17
7/28/2022,410.5928,447.406968,403.772784,441.282872,59,64.29,58.02,63.41,793684.143,793684.143
7/27/2022,375.031288,411.079944,368.907192,410.662392,53.89,59.07,53.01,59.01,536658.831,536658.831
7/26/2022,375.7968,376.84068,361.600032,374.961696,54,54.15,51.96,53.88,420584.372,420584.372
7/25/2022,406.347688,410.731984,375.031288,375.7968,58.39,59.02,53.89,54,480171.674,480171.674
7/24/2022,391.942144,416.020976,391.942144,406.347688,56.32,59.78,56.32,58.39,353168.581,353168.581
7/23/2022,390.341528,398.344608,379.2764,391.942144,56.09,57.24,54.5,56.32,359887.479,359887.479
7/22/2022,403.842376,411.845456,386.2356,390.341528,58.03,59.18,55.5,56.09,504430.421,504430.421
7/21/2022,398.06624,408.15708,383.79988,403.772784,57.2,58.65,55.15,58.02,495146.27,495146.27
7/20/2022,402.93768,429.591416,392.49888,398.06624,57.9,61.73,56.4,57.2,823588.205,823588.205
7/19/2022,407.739528,414.977096,388.532136,402.93768,58.59,59.63,55.83,57.9,648764.405,648764.405
7/18/2022,388.044992,414.489952,384.356616,407.80912,55.76,59.56,55.23,58.6,704809.589,704809.589
7/17/2022,383.243144,396.813584,378.093336,388.044992,55.07,57.02,54.33,55.76,488379.926,488379.926
7/16/2022,360.208192,386.653152,355.406344,383.312736,51.76,55.56,51.07,55.08,437141.035,437141.035
7/15/2022,357.146144,367.306576,352.205112,360.347376,51.32,52.78,50.61,51.78,544118.253,544118.253
7/14/2022,344.758768,360.1386,333.763232,357.146144,49.54,51.75,47.96,51.32,522186.191,522186.191
7/13/2022,329.309344,346.081016,322.976472,344.897952,47.32,49.73,46.41,49.56,601519.056,601519.056
7/12/2022,338.91304,343.575704,329.030976,329.378936,48.7,49.37,47.28,47.33,466284.497,466284.497
7/11/2022,362.713504,363.6182,335.850992,338.982632,52.12,52.25,48.26,48.71,458088.601,458088.601
7/10/2022,376.423128,383.243144,352.48348,362.713504,54.09,55.07,50.65,52.12,793607.197,793607.197
7/9/2022,357.35492,381.36416,357.215736,376.423128,51.35,54.8,51.33,54.09,369622.829,369622.829
7/8/2022,363.061464,375.727208,353.1794,357.35492,52.17,53.99,50.75,51.35,539059.048,539059.048
