timestamp,open (CNY),high (CNY),low (CNY),close (CNY),open (USD),high (USD),low (USD),close (USD),volume,market cap (USD)
5/22/2022,205246.8604,212516.5343,203922.7443,211163.9088,29445.07,30487.99,29255.11,30293.94,36158.98748,36158.98748
5/21/2022,203545.6402,206718.4027,201777.0152,205246.7907,29201.01,29656.18,28947.28,29445.06,20987.13124,20987.13124
5/20/2022,211340.123,214533.3788,200262.465,203545.6402,30319.22,30777.33,28730,29201.01,60517.25325,60517.25325
5/19/2022,200160.2078,212915.1772,199993.2643,211340.1927,28715.33,30545.18,28691.38,30319.23,67877.36415,67877.36415
5/18/2022,212216.3846,214063.9853,199735.9831,200160.1381,30444.93,30709.99,28654.47,28715.32,59749.15799,59749.15799
5/17/2022,208236.7867,214610.3331,205283.8738,212216.3846,29874.01,30788.37,29450.38,30444.93,56724.13307,56724.13307
5/16/2022,218378.0277,218378.0975,202751.2123,208236.7867,31328.89,31328.9,29087.04,29874.01,73082.19658,73082.19658
5/15/2022,209719.6212,219291.93,205490.34,218378.0277,30086.74,31460,29480,31328.89,46275.66912,46275.66912
5/14/2022,204145.382,211507.7635,199565.415,209719.6212,29287.05,30343.27,28630,30086.74,51095.87863,51095.87863
5/13/2022,202351.8027,216666.6306,200413.5157,204145.382,29029.74,31083.37,28751.67,29287.05,97872.36957,97872.36957
5/12/2022,202869.0138,210808.8315,186112.35,202351.8724,29103.94,30243,26700,29029.75,204507.2631,204507.2631
5/11/2022,216204.7653,224189.3336,193675.3425,202869.0138,31017.11,32162.59,27785,29103.94,207063.7393,207063.7393
5/10/2022,209632.4202,227649.4898,207235.7532,216204.6956,30074.23,32658.99,29730.4,31017.1,165532.0031,165532.0031
5/9/2022,237264.5975,238691.8771,209347.3268,209646.9189,34038.39,34243.15,30033.33,30076.31,191876.9264,191876.9264
5/8/2022,247260.3642,247551.8705,235003.0885,237264.6672,35472.4,35514.22,33713.95,34038.4,72445.64344,72445.64344
5/7/2022,251033.9838,251957.7842,242468.8425,247260.2945,36013.77,36146.3,34785,35472.39,34281.70682,34281.70682
5/6/2022,254792.4774,255647.4789,245765.889,251033.9838,36552.97,36675.63,35258,36013.77,68437.80187,68437.80187
5/5/2022,276659.145,277743.1275,247953.929,254792.4774,39690,39845.51,35571.9,36552.97,88722.43355,88722.43355
5/4/2022,262989.646,278985.6888,262578.735,276659.145,37728.95,40023.77,37670,39690,62574.61736,62574.61736
5/3/2022,268539.6278,269420.3505,261517.8249,262989.646,38525.16,38651.51,37517.8,37728.95,40316.45358,40316.45358
5/2/2022,268143.6337,273015.9435,265241.466,268539.6278,38468.35,39167.34,38052,38525.16,53200.92628,53200.92628
5/1/2022,262305.4914,269584.0875,260601.7618,268143.6337,37630.8,38675,37386.38,38468.35,38812.24104,38812.24104
4/30/2022,269034.1848,270423.1963,261938.8431,262305.4914,38596.11,38795.38,37578.2,37630.8,35321.18989,35321.18989
