timestamp,open (CNY),high (CNY),low (CNY),close (CNY),open (USD),high (USD),low (USD),close (USD),volume,market cap (USD)
6/19/2022,726.54048,802.39576,695.92,796.13248,104.4,115.3,100,114.4,129557.936,129557.936
6/18/2022,795.43656,805.17944,672.95464,726.54048,114.3,115.7,96.7,104.4,190659.8043,190659.8043
6/17/2022,742.54664,810.05088,736.97928,796.8284,106.7,116.4,105.9,114.5,149352.469,149352.469
6/16/2022,824.6652,842.75912,723.7568,742.54664,118.5,121.1,104,106.7,150464.909,150464.909
6/15/2022,823.96928,831.6244,723.7568,824.6652,118.4,119.5,104,118.5,329512.5851,329512.5851
6/14/2022,923.48584,934.62056,805.87536,823.27336,132.7,134.3,115.8,118.3,322236.909,322236.909
6/13/2022,1100.94544,1116.25568,889.38576,924.18176,158.2,160.4,127.8,132.8,243975.272,243975.272
6/12/2022,1160.09864,1163.57824,1060.58208,1100.94544,166.7,167.2,152.4,158.2,94953.102,94953.102
6/11/2022,1213.68448,1242.91312,1118.34344,1158.7068,174.4,178.6,160.7,166.5,83515.173,83515.173
6/10/2022,1293.01936,1299.28264,1197.67832,1212.98856,185.8,186.7,172.1,174.3,80062.053,80062.053
6/9/2022,1297.8908,1321.55208,1267.27032,1293.71528,186.5,189.9,182.1,185.9,49760.664,49760.664
6/8/2022,1304.15408,1319.46432,1267.27032,1297.8908,187.4,189.6,182.1,186.5,48568.63,48568.63
6/7/2022,1316.68064,1359.82768,1252.656,1304.85,189.2,195.4,180,187.5,78043.214,78043.214
6/6/2022,1307.63368,1362.61136,1306.24184,1316.68064,187.9,195.8,187.7,189.2,76052.024,76052.024
6/5/2022,1315.98472,1335.47048,1292.32344,1307.63368,189.1,191.9,185.7,187.9,60566.657,60566.657
6/4/2022,1347.30112,1364.69912,1308.3296,1315.98472,193.6,196.1,188,189.1,71316.258,71316.258
6/3/2022,1400.88696,1412.7176,1304.15408,1347.30112,201.3,203,187.4,193.6,93746.21,93746.21
6/2/2022,1383.48896,1423.1564,1337.55824,1401.58288,198.8,204.5,192.2,201.4,93930.049,93930.049
6/1/2022,1381.4012,1418.28496,1341.73376,1383.48896,198.5,203.8,192.8,198.8,130273.766,130273.766
5/31/2022,1419.6768,1451.68912,1322.94392,1382.09712,204,208.6,190.1,198.6,196414.438,196414.438
5/30/2022,1293.71528,1459.34424,1272.14176,1420.37272,185.9,209.7,182.8,204.1,136562.329,136562.329
